"m","train_accuracy","train_deviance","test_accuracy","test_deviance"
646,0.794117647058823,1.2200445932562,0.800134,1.26575068399027
646,0.795665634674923,1.26240219610746,0.800134,1.26188103984575
646,0.815789473684211,1.22659499861614,0.783233,1.27983553633448
646,0.812693498452012,1.24773034319217,0.800134,1.26245418680533
646,0.811145510835913,1.26484659287209,0.800134,1.26248717443625
646,0.826625386996904,1.22049145634227,0.800134,1.26979486005322
647,0.78516228748068,1.27779421889528,0.799068,1.26356438802769
647,0.797527047913447,1.24460285046048,0.800134,1.26222104528806
647,0.761978361669243,1.21815365316385,0.74949,1.27242506258231
647,0.743431221020093,1.25285755122772,0.729782,1.26820362444124
647,0.794435857805255,1.22941352306405,0.800134,1.2648077389428
647,0.755795981452859,1.26187507602038,0.735241,1.26950878157764
647,0.782071097372488,1.26245201312564,0.788629,1.26569987744959
648,0.808641975308642,1.22623221891466,0.777969,1.27523156650881
648,0.790123456790123,1.24936333900275,0.788515,1.26338751876955
648,0.83179012345679,1.24754134176221,0.800134,1.27539359168196
648,0.74537037037037,1.23405697743427,0.716771,1.27325544566059
648,0.753086419753086,1.24991481914487,0.751859,1.26715809561284
648,0.787037037037037,1.25553600948555,0.800134,1.26180959128786
648,0.808641975308642,1.23903287122895,0.800134,1.26502255466864
649,0.795069337442219,1.25756678098418,0.800134,1.26081600620325
649,0.784283513097072,1.24920435178948,0.800134,1.26305151394028
649,0.787365177195686,1.25896010145624,0.764044,1.26836877549053
649,0.818181818181818,1.27251208779539,0.800134,1.26864840348101
649,0.778120184899846,1.22641100426673,0.769783,1.26846673951083
649,0.793528505392912,1.25648645904975,0.800134,1.26015455984089
649,0.815100154083205,1.25275846799092,0.798915,1.26499516270608
650,0.783076923076923,1.29131195651989,0.799789,1.26511054972294
650,0.769230769230769,1.30434896939294,0.800134,1.26491671530672
650,0.784615384615385,1.24383958382522,0.800134,1.26411088604021
650,0.809230769230769,1.2272523125801,0.800134,1.26298555138803
650,0.803076923076923,1.27668323376594,0.800134,1.26284844915644
650,0.803076923076923,1.22823939020805,0.800134,1.2635204131637
650,0.789230769230769,1.27780880396288,0.788842,1.26324124311074
651,0.811059907834101,1.22183154875498,0.800134,1.26377129868388
651,0.807987711213518,1.28499305597133,0.800134,1.26552763141671
651,0.777265745007681,1.2548209504663,0.800134,1.26670568335277
651,0.788018433179724,1.23471277298948,0.791951,1.26779485162405
651,0.80184331797235,1.26915573714045,0.800134,1.26311902268251
651,0.78494623655914,1.27069452598195,0.800134,1.26261822755196
651,0.798771121351767,1.26714362348714,0.800134,1.26072274109198
652,0.809815950920245,1.27531869676431,0.800134,1.26591195686086
652,0.799079754601227,1.26658865276177,0.800134,1.26150388499249
652,0.80521472392638,1.26376748909162,0.798866,1.26343433896519
652,0.77760736196319,1.27189981425107,0.793799,1.26549548804698
652,0.797546012269939,1.24171693071726,0.800134,1.26301088971705
652,0.794478527607362,1.24870897036229,0.800134,1.2616639514429
652,0.800613496932515,1.26661593068542,0.800134,1.26020254998219
653,0.814701378254211,1.22553585834783,0.793329,1.26795246091251
653,0.800918836140888,1.24866701649954,0.796017,1.26299154577514
653,0.784073506891271,1.29692680563655,0.800134,1.26468063736583
653,0.800918836140888,1.25179492223372,0.800134,1.26123315277987
653,0.784073506891271,1.25731089167995,0.800134,1.26143677208726
653,0.831546707503829,1.21944206651164,0.800134,1.26815021231366
653,0.784073506891271,1.23452360138299,0.799818,1.26891730411472
654,0.795107033639144,1.22825746079694,0.800134,1.26451519261124
654,0.76605504587156,1.25296990993328,0.753397,1.26636142658885
654,0.799694189602447,1.26605989079654,0.800134,1.26066750085954
654,0.801223241590214,1.24177831219642,0.800134,1.2604640981919
654,0.715596330275229,1.28663151418945,0.709291,1.27101130079046
654,0.717125382262997,1.26732131474982,0.697613,1.27518198986584
654,0.796636085626911,1.26494970700684,0.800134,1.26052364765238
655,0.778625954198473,1.23773210275611,0.749354,1.27017560312957
655,0.819847328244275,1.2430838744621,0.785909,1.2731996120273
655,0.806106870229008,1.28925432222303,0.800134,1.26448880604959
655,0.795419847328244,1.22904796477633,0.781813,1.26562534447759
655,0.803053435114504,1.2408301256197,0.800134,1.26048771941441
655,0.780152671755725,1.19557351502347,0.725547,1.28211178889426
655,0.731297709923664,1.21563012860047,0.721685,1.27758323578744
656,0.795731707317073,1.23111357628017,0.800134,1.26434524339331
656,0.782012195121951,1.27682275167784,0.800134,1.26248125991735
656,0.789634146341463,1.2550404144388,0.783749,1.26413619114054
656,0.736280487804878,1.20148207702973,0.694229,1.28696922343727
656,0.794207317073171,1.24637986306219,0.796014,1.26314272236903
656,0.757621951219512,1.20686774984435,0.733452,1.27387239091138
656,0.757621951219512,1.26426890462896,0.752493,1.26574539334596
657,0.765601217656012,1.26090238042411,0.800134,1.27038104916668
657,0.818873668188737,1.25514330604792,0.800134,1.2693972469533
657,0.808219178082192,1.26301096555382,0.800134,1.26272744329703
657,0.776255707762557,1.21746881224349,0.739584,1.28415973645028
657,0.796042617960426,1.27727759494832,0.800134,1.26208853795856
657,0.794520547945205,1.25835678350945,0.799211,1.26192929451348
657,0.789954337899543,1.27005150842356,0.800134,1.26274280743905
658,0.806990881458967,1.21802691147272,0.800134,1.26506093939907
658,0.799392097264438,1.25738175548669,0.800134,1.26339313263539
658,0.791793313069909,1.28656828199152,0.800134,1.26283505282676
658,0.816109422492401,1.24181974800152,0.800134,1.26737848353831
658,0.788753799392097,1.25151659133022,0.800134,1.26300894725317
658,0.747720364741641,1.27047567811292,0.800134,1.28205500702261
658,0.782674772036474,1.26699304854776,0.800134,1.26508536286906
659,0.813353566009105,1.25002927597942,0.800134,1.2626881144353
659,0.790591805766313,1.26409845139979,0.79014,1.26274000165461
659,0.795144157814871,1.24941363742528,0.772565,1.26664972972869
659,0.781487101669196,1.25495245031019,0.800134,1.268285524166
659,0.81638846737481,1.24238480917842,0.800134,1.26207135276565
659,0.804248861911988,1.27795398906076,0.800134,1.26274779590097
659,0.819423368740516,1.2451563400038,0.800134,1.26281833976
660,0.789393939393939,1.2666006855564,0.800134,1.26186482238212
660,0.8,1.27805204978943,0.800134,1.26201974761378
660,0.759090909090909,1.25560250214494,0.767904,1.26653386372016
660,0.781818181818182,1.28073694470259,0.800134,1.26285018501412
660,0.796969696969697,1.26689947166814,0.800134,1.26168173005296
660,0.756060606060606,1.27372031628629,0.760147,1.26544994656982
660,0.73030303030303,1.27617844798976,0.714813,1.26992322807264
661,0.798789712556732,1.21504573625901,0.800134,1.26574442769242
661,0.800302571860817,1.23608272427699,0.800134,1.26121554874178
661,0.776096822995461,1.23648867255575,0.771586,1.26817652593619
661,0.794251134644478,1.20511141540421,0.757742,1.27305254768016
661,0.807866868381241,1.23995225599062,0.800134,1.2617372174959
661,0.757942511346445,1.22814627342833,0.745309,1.27401749085705
661,0.73071104387292,1.25322620551762,0.716607,1.27106277447337
662,0.803625377643505,1.2399893209908,0.800134,1.26163121605189
662,0.797583081570997,1.25509658477181,0.800134,1.26097059035277
662,0.797583081570997,1.23932834035101,0.800134,1.26221175848838
662,0.818731117824773,1.26534413030383,0.800134,1.26395195086777
662,0.818731117824773,1.24673963676776,0.800134,1.26691064299259
662,0.794561933534743,1.25721276987929,0.800134,1.2625300119238
662,0.808157099697885,1.27026849900561,0.800134,1.2621005526682
663,0.760180995475113,1.27702546276454,0.800134,1.27303683307636
663,0.793363499245852,1.27237126937526,0.800134,1.26012643106173
663,0.811463046757164,1.25252181937286,0.800134,1.26525634895437
663,0.79788838612368,1.26385223307266,0.800134,1.26191443199944
663,0.75867269984917,1.28124299815547,0.766399,1.26536746315392
663,0.812971342383107,1.24061622019952,0.799238,1.26462439236914
663,0.779788838612368,1.25030261973868,0.800134,1.26391067937876
664,0.829819277108434,1.2324144906551,0.800134,1.26730431332157
664,0.810240963855422,1.25677134130831,0.800134,1.26181170718813
664,0.829819277108434,1.21306564886383,0.799595,1.27135645674966
664,0.771084337349398,1.2835970688827,0.785111,1.26463235783531
664,0.798192771084337,1.26147345402262,0.800134,1.26181694112575
664,0.819277108433735,1.26589375088953,0.79657,1.26980070445691
664,0.769578313253012,1.28158389157403,0.800134,1.26715448417749
665,0.792481203007519,1.26149228678449,0.797206,1.2624920429195
665,0.769924812030075,1.26542338565485,0.767445,1.26468070609283
665,0.816541353383459,1.25239607653326,0.800134,1.26531518591324
665,0.795488721804511,1.24833046603304,0.800134,1.26163206581121
665,0.804511278195489,1.27642115283705,0.800134,1.26256463525385
665,0.830075187969925,1.23322655497191,0.800134,1.26918339570743
665,0.806015037593985,1.26115512554415,0.797854,1.26371263242781
666,0.797297297297297,1.25084074798135,0.798947,1.26264944221336
666,0.794294294294294,1.29276961209693,0.800134,1.26294366535535
666,0.821321321321321,1.25077124670227,0.800134,1.26914698369487
666,0.738738738738739,1.24222821723644,0.714663,1.27256419657357
666,0.809309309309309,1.26702657344128,0.800134,1.26513653662054
666,0.783783783783784,1.26532090732008,0.796065,1.26351411495919
666,0.785285285285285,1.20882049076953,0.800134,1.26891300898757
667,0.790104947526237,1.2734602168591,0.759153,1.27133393085776
667,0.766116941529235,1.27234732909058,0.760224,1.2677484175112
667,0.740629685157421,1.24803822066226,0.727008,1.26968426028579
667,0.787106446776612,1.27905812791844,0.800134,1.26325593859059
667,0.793103448275862,1.26783216871811,0.800134,1.26014471669754
667,0.769115442278861,1.22373223188279,0.75727,1.26852988858827
667,0.799100449775112,1.27011513290343,0.800134,1.26273077962175
668,0.833832335329341,1.23564373830371,0.800134,1.27191319555249
668,0.764970059880239,1.26324723190073,0.772324,1.26650191483659
668,0.809880239520958,1.26462454306329,0.800134,1.26117687147442
668,0.815868263473054,1.24600465539299,0.800134,1.26301511395947
668,0.79940119760479,1.26948732468273,0.782569,1.26539175755451
668,0.796407185628742,1.26809106134121,0.772328,1.27198201269147
668,0.787425149700599,1.26186272682693,0.800134,1.26340074333363
669,0.813153961136024,1.26056988547361,0.800134,1.26337916091916
669,0.792227204783259,1.27053007729405,0.800134,1.26303706215883
669,0.807174887892377,1.25147327865388,0.800134,1.26217539848187
669,0.787742899850523,1.28004192791095,0.800134,1.26316036746159
669,0.801195814648729,1.27261090075815,0.800134,1.26098285273869
669,0.786248131539611,1.26363653756733,0.800134,1.26140831976682
669,0.798206278026906,1.2796679530555,0.800134,1.26093036727684
670,0.776119402985075,1.24632245373787,0.800134,1.26869016754581
670,0.786567164179104,1.26032072798041,0.800134,1.261903040577
670,0.705970149253731,1.25127272279688,0.7127,1.27202025946763
670,0.81044776119403,1.2254847874855,0.800134,1.26428421567602
670,0.786567164179104,1.24571060651152,0.800134,1.26472543978323
670,0.811940298507463,1.25591855982734,0.783224,1.27685850110366
670,0.753731343283582,1.24597266706099,0.754654,1.26691157665454
671,0.798807749627422,1.24856928675691,0.800134,1.26191194153292
671,0.794336810730253,1.2701779528761,0.795463,1.26344604175312
671,0.791356184798808,1.25246094106405,0.800134,1.26232458879923
671,0.81371087928465,1.25037367148108,0.797203,1.26397450215245
671,0.822652757078987,1.23470539139253,0.800134,1.26641616005591
671,0.770491803278688,1.28953979466562,0.800134,1.26683487973929
671,0.770491803278688,1.24794336400667,0.755979,1.26589578563301
672,0.748511904761905,1.27120431469964,0.746205,1.26697461395623
672,0.806547619047619,1.29060923107687,0.800134,1.26612041454223
672,0.803571428571429,1.28360259750811,0.800134,1.26323312887834
672,0.808035714285714,1.23752140997269,0.800134,1.26389188697533
672,0.816964285714286,1.27465740006197,0.800134,1.26857833365066
672,0.80952380952381,1.23573583184263,0.800134,1.26252417766537
672,0.779761904761905,1.25185026534285,0.771065,1.26470657407153
673,0.791976225854383,1.26115030614602,0.766139,1.26838552624607
673,0.820208023774146,1.27577446656329,0.800134,1.26755180240296
673,0.817236255572065,1.26390028082764,0.791118,1.2693011902948
673,0.808320950965825,1.2306856755256,0.800134,1.26217170225561
673,0.826151560178306,1.22544981384842,0.800134,1.26677007136254
673,0.791976225854383,1.22223024393475,0.794442,1.26688634875003
673,0.796433878157504,1.24152519885544,0.800134,1.26293589563139
674,0.802670623145401,1.28708955668816,0.800134,1.26199983817316
674,0.744807121661721,1.27856353075793,0.779004,1.27500922175506
674,0.817507418397626,1.25158991837309,0.799513,1.26803982341699
674,0.752225519287834,1.29671325337183,0.772559,1.26732636235772
674,0.771513353115727,1.28437012630934,0.775775,1.26482317297259
674,0.762611275964392,1.3128830275823,0.792356,1.26802882729963
674,0.792284866468843,1.2575467762774,0.800134,1.26174126777376
675,0.780740740740741,1.27611071721041,0.800134,1.26316566352443
675,0.805925925925926,1.26805208865676,0.800134,1.26116452850529
675,0.715555555555556,1.26264438736787,0.70435,1.27139100359849
675,0.785185185185185,1.24518680950596,0.760445,1.27035852934608
675,0.794074074074074,1.27367460935103,0.790957,1.26328230255133
675,0.826666666666667,1.20549987961755,0.800134,1.26586169375323
675,0.711111111111111,1.29296839870561,0.704037,1.27294397166782
676,0.723372781065089,1.29722358507617,0.727756,1.2689806352885
676,0.792899408284024,1.25189889453713,0.800134,1.26269927797482
676,0.801775147928994,1.23991181570999,0.800134,1.26232120262934
676,0.807692307692308,1.23008422529984,0.800134,1.26166592126183
676,0.781065088757396,1.24795771876804,0.764711,1.26642355963242
676,0.788461538461538,1.26498015691779,0.800134,1.2628342775154
676,0.78698224852071,1.2485404207998,0.756602,1.26957815457318
677,0.802067946824225,1.29650228075051,0.800134,1.2654542879179
677,0.805022156573117,1.29058745240804,0.800134,1.26627915040877
677,0.793205317577548,1.22401864225638,0.800134,1.26469635489434
677,0.809453471196455,1.26524713927206,0.800134,1.26320712378076
677,0.815361890694239,1.21165049576725,0.800134,1.2641118794772
677,0.772525849335303,1.27754370125349,0.756888,1.26978848865248
677,0.797636632200886,1.27041707134659,0.800134,1.26196221886251
678,0.775811209439528,1.27919539009236,0.772547,1.26503354064857
678,0.700589970501475,1.27774078615759,0.707193,1.27412863973207
678,0.756637168141593,1.25418736150932,0.751096,1.26672626962333
678,0.765486725663717,1.21500043423155,0.77418,1.27469631351032
678,0.799410029498525,1.24403430597747,0.800134,1.26106792610976
678,0.783185840707965,1.26943594922618,0.796764,1.2626976268177
678,0.786135693215339,1.2681769181256,0.800134,1.26209856561446
679,0.802650957290133,1.26260603002408,0.800134,1.26187369450047
679,0.799705449189985,1.26449743069342,0.800134,1.26144607286483
679,0.776141384388807,1.24365832290691,0.775182,1.2646527419136
679,0.829160530191458,1.22070568299481,0.800134,1.26591173411618
679,0.765832106038292,1.30484930489639,0.769745,1.27022130560579
679,0.815905743740795,1.22268721098192,0.796172,1.26741836973857
679,0.787923416789396,1.28655459828661,0.800134,1.26333398240103
680,0.801470588235294,1.25763569713461,0.800134,1.2609960320239
680,0.795588235294118,1.2113631643517,0.763888,1.2690927270595
680,0.795588235294118,1.25401951725719,0.797546,1.26228376418214
680,0.779411764705882,1.28651670278936,0.800134,1.26298770032977
680,0.788235294117647,1.27092668742223,0.793248,1.26293739175584
680,0.707352941176471,1.29988921360114,0.729219,1.27155240219691
680,0.810294117647059,1.23876821777663,0.800134,1.26297428908829
681,0.778267254038179,1.24524182026856,0.765848,1.26484869536995
681,0.81057268722467,1.21043637441582,0.800134,1.26263718353598
681,0.773861967694567,1.24228681077361,0.798946,1.26912427724407
681,0.741556534508076,1.28673226054675,0.744632,1.26756671732146
681,0.79295154185022,1.27603365804682,0.800134,1.26081143313298
681,0.769456681350954,1.25956300079446,0.768278,1.26503923115918
681,0.791483113069016,1.26650504704089,0.800134,1.26194789220341
682,0.802052785923754,1.245258667898,0.800134,1.26138920880295
682,0.816715542521994,1.22603609002604,0.795521,1.26842196122454
682,0.796187683284457,1.24606442784662,0.794933,1.26330326473712
682,0.758064516129032,1.2163522691262,0.734051,1.27118668805328
682,0.775659824046921,1.28117079013598,0.800134,1.26381751916992
682,0.793255131964809,1.27654062460039,0.800134,1.26075874504955
682,0.802052785923754,1.25224359503614,0.800134,1.2621137563586
683,0.818448023426061,1.25154884906334,0.794105,1.26740707683519
683,0.809663250366032,1.24469532711452,0.800134,1.26206348650148
683,0.784773060029283,1.3148305938316,0.800134,1.26699000948014
683,0.787701317715959,1.26480859887518,0.773321,1.26651118918687
683,0.808199121522694,1.20869637178289,0.800134,1.26455164380037
683,0.793557833089312,1.26262015886745,0.785432,1.26559327933605
683,0.676427525622255,1.28843954705086,0.689004,1.27630627546857
684,0.793859649122807,1.27406678677753,0.800134,1.2604824909829
684,0.796783625730994,1.25892221983757,0.800134,1.26040035129674
684,0.776315789473684,1.25066827982085,0.800134,1.26755362899782
684,0.796783625730994,1.26842830203538,0.800134,1.26141906610278
684,0.785087719298246,1.27715288560798,0.800134,1.26338067510727
684,0.783625730994152,1.25817521017538,0.800134,1.26602236062474
684,0.820175438596491,1.25224353400705,0.799165,1.26859951244668
685,0.807299270072993,1.2128433472129,0.76606,1.27372561047471
685,0.760583941605839,1.2496050528666,0.76902,1.26682630532341
685,0.762043795620438,1.2599868583269,0.760994,1.26511398952986
685,0.78978102189781,1.25417411359465,0.800134,1.26257216813485
685,0.808759124087591,1.25568957488238,0.800134,1.26217813033893
685,0.766423357664234,1.27588832054775,0.771609,1.26436374129669
685,0.785401459854015,1.23576654885858,0.753335,1.27181081654059
686,0.752186588921283,1.24445210563593,0.765681,1.26879117519942
686,0.723032069970845,1.2567066394618,0.719181,1.27059703805362
686,0.813411078717201,1.2241913430671,0.800134,1.26135054067325
686,0.739067055393586,1.30794158752688,0.756442,1.2683817972739
686,0.816326530612245,1.23102482319433,0.800134,1.26193585409663
686,0.759475218658892,1.29894860038112,0.748645,1.26810891843361
686,0.797376093294461,1.23631001184999,0.800134,1.26302582007017
687,0.809315866084425,1.25380593610961,0.770387,1.27232663281255
687,0.799126637554585,1.24875087016002,0.800134,1.26138376546128
687,0.751091703056769,1.25882465398691,0.743013,1.26593755165257
687,0.825327510917031,1.22246075692775,0.800038,1.26742627500345
687,0.78311499272198,1.24841678710365,0.779395,1.26509874032515
687,0.743813682678311,1.26570749624136,0.737883,1.26838076042061
687,0.796215429403202,1.28512597645478,0.800134,1.26131455698878
688,0.815406976744186,1.22562797473391,0.800134,1.26506736146947
688,0.796511627906977,1.20856859478817,0.800134,1.26698459674691
688,0.816860465116279,1.20661711201699,0.800134,1.26383955477952
688,0.73546511627907,1.23914468483687,0.719962,1.27136441753916
688,0.831395348837209,1.21983517784736,0.800134,1.27370174913633
688,0.795058139534884,1.29986467266716,0.800134,1.26501687071598
688,0.808139534883721,1.24674574947498,0.791631,1.26633947937499
689,0.772133526850508,1.26015557320944,0.770759,1.26576232722592
689,0.804063860667634,1.25857784400124,0.792008,1.2665143539991
689,0.79100145137881,1.26168339203694,0.800134,1.26045974760229
689,0.777939042089985,1.29372570149095,0.795222,1.2637987611804
689,0.773584905660377,1.27004043315811,0.771147,1.26434397420197
689,0.796806966618287,1.25684961446202,0.800134,1.26058677528534
689,0.805515239477504,1.25036570393042,0.800134,1.26145719471127
690,0.752173913043478,1.2797683655482,0.753954,1.26657637763609
690,0.784057971014493,1.25080745523887,0.800134,1.2646237286633
690,0.823188405797101,1.22843230069027,0.800134,1.26704600290245
690,0.789855072463768,1.25654154421168,0.78439,1.26385476646569
690,0.779710144927536,1.2867067600242,0.797464,1.2641835653796
690,0.820289855072464,1.22378222087281,0.800134,1.26581318322381
690,0.818840579710145,1.21306798375133,0.800134,1.26532584055781
691,0.759768451519537,1.25976987956837,0.752046,1.26607826421026
691,0.719247467438495,1.27688604185679,0.718673,1.27160390719252
691,0.794500723589001,1.26569512456429,0.800134,1.26052513934033
691,0.814761215629522,1.25642761203224,0.800134,1.26269474643293
691,0.800289435600579,1.26717397124172,0.800134,1.26103200894009
691,0.769898697539797,1.24018989701528,0.764944,1.2666128599695
691,0.803183791606368,1.23207665068591,0.800134,1.26202967524101
692,0.830924855491329,1.24161500649159,0.800134,1.27164863914556
692,0.797687861271676,1.28025852700106,0.800134,1.26110602390181
692,0.780346820809249,1.25675487870067,0.800134,1.26478018780666
692,0.815028901734104,1.24418239005721,0.800134,1.26212597951556
692,0.823699421965318,1.22128769197795,0.800134,1.26368192941793
692,0.815028901734104,1.23765677654321,0.79447,1.2673159613872
692,0.783236994219653,1.27398063933797,0.779872,1.2633477967448
693,0.777777777777778,1.28296953677232,0.800134,1.26378005447957
693,0.796536796536797,1.2577262349569,0.800134,1.26071118530397
693,0.793650793650794,1.24946299334433,0.800134,1.26137250011678
693,0.766233766233766,1.24844124407883,0.775429,1.26636335370934
693,0.789321789321789,1.24384949100314,0.800134,1.26311941709537
693,0.731601731601732,1.28793087660401,0.742324,1.26871926439957
693,0.779220779220779,1.26719166846772,0.772562,1.26544434821876
694,0.773775216138329,1.26644746420659,0.800134,1.26673607271318
694,0.789625360230548,1.26549833109501,0.800134,1.26131682785915
694,0.789625360230548,1.26531441952625,0.800134,1.26206349720349
694,0.827089337175792,1.26335601548583,0.800134,1.26801474782743
694,0.713256484149856,1.26808978287282,0.700849,1.27585489676986
694,0.795389048991354,1.2770263908567,0.800134,1.26077619676025
694,0.792507204610951,1.25848698996364,0.800134,1.26218209435611
695,0.805755395683453,1.24879150825862,0.800134,1.26032924675495
695,0.805755395683453,1.25009718717133,0.800134,1.2604335634619
695,0.807194244604317,1.2547398452464,0.800134,1.26111821882578
695,0.82589928057554,1.23322107695649,0.799946,1.26578002613158
695,0.792805755395683,1.28263521139087,0.800134,1.26081326437917
695,0.723741007194245,1.24058781271322,0.725725,1.27189082039073
695,0.748201438848921,1.26779364096257,0.781512,1.27039555103338
696,0.797413793103448,1.2326196511891,0.800134,1.26306019651163
696,0.813218390804598,1.24916707391155,0.800134,1.26120597678967
696,0.816091954022989,1.26172817766799,0.800134,1.2664144381778
696,0.827586206896552,1.25364504630622,0.800134,1.27054864296695
696,0.824712643678161,1.22141000435735,0.800134,1.26601507939998
696,0.790229885057471,1.24526185472736,0.800134,1.26294395477802
696,0.797413793103448,1.26357839840967,0.800134,1.26099709833643
697,0.807747489239598,1.26344743065541,0.800134,1.26103849078913
697,0.783357245337159,1.25991977093498,0.788627,1.2628532109128
697,0.806312769010043,1.2838352537043,0.791898,1.26737490073051
697,0.717360114777618,1.31362550626078,0.726949,1.27401673401131
697,0.794835007173601,1.2688784242643,0.800134,1.26020910367253
697,0.799139167862267,1.27203375246385,0.800134,1.26296475091772
697,0.790530846484935,1.22859556677852,0.800134,1.26608699167296
698,0.73352435530086,1.27970012232531,0.736934,1.26859261749132
698,0.812320916905444,1.24434839409642,0.800134,1.26496865731587
698,0.799426934097421,1.23025198983316,0.800134,1.26325777734818
698,0.793696275071633,1.25234272424679,0.797522,1.26249894862279
698,0.773638968481375,1.27078793661237,0.800134,1.26447138269002
698,0.806590257879656,1.25009046636951,0.800134,1.26240062820003
698,0.793696275071633,1.25617177400858,0.788729,1.26506283313795
699,0.796852646638054,1.28973784250896,0.800134,1.26444327096686
699,0.802575107296137,1.27058387163262,0.800134,1.2607355689593
699,0.811158798283262,1.24408809932248,0.800134,1.26156705304205
699,0.741058655221745,1.24567609354042,0.732893,1.2684453281228
699,0.792560801144492,1.27650015416571,0.800134,1.26259981243631
699,0.818311874105865,1.22202296230768,0.800134,1.26603807913509
699,0.812589413447783,1.26848968256567,0.800134,1.26408330413446
700,0.821428571428571,1.24098351741,0.800134,1.26837891528489
700,0.804285714285714,1.21732220859909,0.79642,1.26480844404574
700,0.802857142857143,1.28615888580865,0.800134,1.26106280154642
700,0.791428571428571,1.2970684369966,0.787671,1.26636238275394
700,0.788571428571429,1.25247579474298,0.800134,1.26170944528887
700,0.781428571428571,1.26589232195413,0.790717,1.26367721078454
700,0.774285714285714,1.28287510210888,0.792571,1.26428585237864
701,0.845934379457917,1.20243439729619,0.800134,1.28269481367607
701,0.74037089871612,1.27634534675115,0.761537,1.27326494603081
701,0.771754636233951,1.28172320035176,0.800134,1.26332402472346
701,0.796005706134094,1.26602462779053,0.800134,1.26110609249066
701,0.790299572039943,1.26366054393156,0.800134,1.26162507511275
701,0.796005706134094,1.30225272600424,0.800134,1.2648641946585
701,0.810271041369472,1.23382511989228,0.800134,1.2619191328479
702,0.698005698005698,1.29443188850652,0.680908,1.28038596856762
702,0.777777777777778,1.24499096041993,0.800134,1.26386143349707
702,0.796296296296296,1.27030399862493,0.800134,1.26182171862676
702,0.740740740740741,1.24301535390802,0.725613,1.27018654787934
702,0.800569800569801,1.28759025794332,0.800134,1.26631781988244
702,0.793447293447293,1.19718993752274,0.770983,1.27174403024407
702,0.743589743589744,1.2931223661586,0.735482,1.26948448964023
703,0.779516358463727,1.27574635066311,0.800134,1.26259855358062
703,0.799431009957326,1.23976762390413,0.800134,1.26265339814823
703,0.79800853485064,1.22643852411338,0.795287,1.26502722816653
703,0.748221906116643,1.2645896506545,0.765925,1.26833117344987
703,0.829302987197724,1.24563310748515,0.800134,1.27216739839926
703,0.83072546230441,1.21683643241537,0.800134,1.27037173067336
703,0.749644381223329,1.28987628150705,0.750224,1.26731761937594
704,0.798295454545455,1.25460336373526,0.79981,1.26315755939063
704,0.799715909090909,1.25079975928847,0.800134,1.26150703249179
704,0.803977272727273,1.22510903642312,0.800134,1.26275925219977
704,0.795454545454545,1.24898624943097,0.800134,1.26071763986376
704,0.775568181818182,1.25973581670939,0.800134,1.26725244378965
704,0.803977272727273,1.23440957929051,0.800134,1.26178335273122
704,0.786931818181818,1.26623059547274,0.800134,1.26059731607923
705,0.811347517730496,1.23224631893604,0.800134,1.26153245500156
705,0.782978723404255,1.2690405258634,0.800134,1.26341809213895
705,0.797163120567376,1.25029720632078,0.789832,1.2640308756358
705,0.825531914893617,1.24278030955871,0.800134,1.26980042378484
705,0.777304964539007,1.28586670619601,0.800134,1.26382265462043
705,0.818439716312057,1.24903847958241,0.800134,1.26888063394073
705,0.814184397163121,1.27417557259685,0.800134,1.26380025399058
706,0.786118980169972,1.28226538221244,0.800134,1.26209162996737
706,0.796033994334278,1.24993055694988,0.800134,1.26172528213226
706,0.771954674220963,1.25446767602289,0.800134,1.27007387894887
706,0.764872521246459,1.25216174142699,0.761298,1.26643246321526
706,0.770538243626062,1.23081974054278,0.75925,1.26726401119891
706,0.818696883852691,1.27340186350462,0.800134,1.2705964453628
706,0.774787535410765,1.28465730364881,0.789797,1.26533203401739
707,0.806223479490806,1.25462314111728,0.800134,1.26278469368798
707,0.786421499292786,1.26447606027936,0.800134,1.26227693388234
707,0.776520509193777,1.25515926742666,0.765767,1.26615946860431
707,0.806223479490806,1.24370315622792,0.800134,1.26068877262212
707,0.804809052333805,1.24705055427455,0.800134,1.26068015570176
707,0.814710042432815,1.27555463662533,0.800134,1.26948139867989
707,0.81046676096181,1.23529556944205,0.792963,1.26486682609295
708,0.790960451977401,1.25360438745472,0.800134,1.2627923452618
708,0.77683615819209,1.29027550726446,0.769301,1.26634034987238
708,0.78954802259887,1.22488529212937,0.784623,1.26646501278039
708,0.809322033898305,1.23786650051103,0.800134,1.2639365003433
708,0.803672316384181,1.26274589769115,0.800134,1.26099216434464
708,0.809322033898305,1.27614384188256,0.800134,1.2648297661734
708,0.807909604519774,1.24924790963732,0.793711,1.26300381315199
709,0.774330042313117,1.26305198141884,0.768133,1.26483517251466
709,0.782792665726375,1.28547921186282,0.800134,1.26330881083585
709,0.782792665726375,1.28973622751785,0.800134,1.26486361129277
709,0.78984485190409,1.30226231624698,0.793629,1.26622955784369
709,0.801128349788434,1.24504098890326,0.786218,1.26318679441902
709,0.798307475317348,1.27472722234944,0.800134,1.2627115304514
709,0.784203102961918,1.26058146847045,0.796313,1.26362698624635
710,0.805633802816901,1.2637474984352,0.800134,1.26130722503424
710,0.780281690140845,1.26087586575188,0.783571,1.2641880629874
710,0.729577464788732,1.27157623116492,0.736247,1.27168079292618
