"m","value"
30,-1.32540994967678
30,-1.31307351725096
30,-1.44414388975407
30,-1.37069830973104
30,-1.77923235563408
30,-1.33183221249241
30,-1.61541496604027
30,-1.70536704379464
30,-1.42267834548247
30,-1.73806291135414
30,-1.36952875535806
30,-1.36477096422077
30,-1.30740259917724
30,-1.32029733377406
30,-1.33746528869689
30,-1.27202277470716
30,-1.66207124435189
30,-1.49524838120505
30,-1.60447199798513
30,-1.29551265806905
30,-1.33743424892633
30,-1.35103673049192
30,-1.27891773156303
30,-1.37526394933748
30,-1.31073707427434
30,-1.42276504546673
30,-1.76059678316617
30,-1.33257993174123
30,-1.28479974238561
30,-1.4211202293928
30,-1.43239304924799
30,-2.80097050992638
30,-1.42488603302617
31,-1.7186282793179
31,-1.32480166088985
31,-1.74959166997059
31,-1.51771525622695
31,-1.31447718879443
31,-1.31556921957101
31,-1.35434602135869
31,-1.63623344643749
31,-1.34982808762787
31,-1.37205104375013
31,-1.62978589390937
31,-1.36851992999963
31,-1.2832293491163
31,-1.3427303902734
31,-1.61539858784153
31,-1.32814688236441
31,-1.41720228082817
31,-1.26970075881591
31,-1.27402176541698
31,-1.30901958731641
31,-1.41035704985672
31,-1.39499903530368
31,-1.38253226161896
31,-1.31399125150437
31,-1.30934627083895
31,-1.36147807600481
31,-1.28504361966315
31,-1.4093710833685
31,-1.53614298083749
31,-1.30375200687211
31,-1.29832354714824
31,-1.34217127978823
31,-1.53092178008915
31,-1.33345365690135
31,-1.34387325396738
31,-1.2867752674654
31,-1.5910094232386
31,-4.69716887752148
31,-1.31617283007656
31,-1.36287923588285
31,-1.27121059816395
31,-1.36323548170335
31,-1.70470281259769
31,-1.34888770964956
31,-1.40665551795914
31,-1.31101400386103
31,-1.5127498333568
31,-1.43788375647187
31,-1.4079686483649
32,-1.33060345467884
32,-1.66704165937718
32,-1.3831051169685
32,-1.5133913020196
32,-1.33823087568806
32,-1.48279075897622
32,-1.34295627288033
32,-1.57628310760882
32,-1.29041513005482
32,-1.63080850547279
32,-1.37986243871696
32,-1.33839002882042
32,-1.35307245284035
32,-1.494630501406
32,-1.43361653820338
32,-1.30758594794646
32,-1.36282045628234
32,-1.88777899752737
32,-1.35619658161163
32,-1.32891303202783
32,-1.33650934600369
32,-1.46587461571085
32,-2.28675583792914
32,-1.34293873160198
32,-1.29249949411706
32,-1.41244479539946
32,-1.51519245134113
32,-1.4718126806006
32,-1.33177098311207
32,-1.7679349075661
32,-1.28209597018439
32,-1.4818885584219
32,-1.42587204323224
32,-1.31661548444342
32,-1.35280012824553
32,-1.42901080453697
32,-1.27859266252991
32,-1.50352120687211
32,-1.36330167357864
32,-1.36484868172359
32,-1.63308234639247
32,-1.32573137099024
32,-1.50470149778823
32,-1.39472913630537
32,-1.38548170645823
32,-1.50318818879498
33,-1.4057747062342
33,-1.46595604843347
33,-1.51097631976857
33,-1.41230598212066
33,-1.5139532744149
33,-1.41188327597485
33,-1.34114374922974
33,-1.66245295511052
33,-1.33607084580728
33,-1.30741807168912
33,-1.39904050148481
33,-1.71764660508539
33,-1.86335246543528
33,-1.43282597381508
33,-1.40916458158104
33,-1.3333118212816
33,-1.33871775113674
33,-1.36339117695686
33,-1.51982610096659
33,-1.27326528261404
33,-1.61605186467568
33,-1.59075762057172
33,-1.35066145431144
33,-1.36498765728181
33,-1.36339671530282
33,-1.48058582827983
33,-1.34938544171317
33,-1.37649083491713
33,-1.37536506556777
33,-1.43628793112682
33,-1.36019262315107
33,-1.28809023055404
33,-1.36936689336172
33,-1.37969578646586
33,-1.33884292650343
33,-1.4862387966106
33,-1.32558632912943
33,-1.54205034761343
33,-1.67571129513194
33,-1.50446757461541
33,-1.8507912964011
33,-1.29826748453733
33,-1.28791459995198
33,-1.29157279365792
33,-1.35923839544127
33,-1.41526772627306
34,-1.33867574892397
34,-1.48612375396424
34,-1.29005899257244
34,-2.30561638076855
34,-1.3178791950402
34,-1.52650688219799
34,-1.35009458638803
34,-1.65281772914211
34,-1.39638635298739
34,-1.31195383455236
34,-1.29304274064607
34,-1.35225550798621
34,-1.30114002318307
34,-1.64782028617423
34,-1.36622861704792
34,-1.42487631525996
34,-1.38983568431941
34,-1.36584822378866
34,-2.32916540923495
34,-1.4201395709204
34,-1.37680677277478
34,-1.71426490724104
34,-1.27003928725313
34,-1.67609252718571
34,-1.45240315755849
34,-1.29714696224817
34,-1.31937130409072
34,-1.29893430496175
34,-1.31704037347448
34,-1.34357293631082
34,-1.30871821445228
34,-1.36266706361665
34,-1.35566436818167
34,-1.27355431266502
34,-1.55085911920397
34,-1.37208566296651
34,-1.32930813682355
34,-1.75514275252199
34,-1.33741376541686
34,-1.56575037311693
34,-1.29550247994187
34,-1.59450455447081
34,-1.3275981367132
34,-2.00550221828089
34,-1.70281843965769
34,-1.35367870639314
35,-1.31722229823482
35,-2.56592256458059
35,-1.47043581701519
35,-1.57906614930065
35,-1.41020570751519
35,-1.27210462972257
35,-1.2904219112254
35,-1.27914838927818
35,-1.34183724322925
35,-1.4486511304412
35,-1.39319670153423
35,-1.30095172670422
35,-1.29820475524186
35,-1.27875230755829
35,-1.36277780578921
35,-1.57717219181381
35,-1.31582971534045
35,-1.42224824915227
35,-1.3557123017145
35,-1.27859786612185
35,-1.33537165769354
35,-1.43702025609284
35,-1.69458041223348
35,-1.77542707119318
35,-1.29341991333273
35,-1.28380567957675
35,-1.51611164521886
35,-1.33759412757023
35,-1.52505597226467
35,-1.33270350756986
35,-1.33278304866932
35,-1.56794297446547
35,-1.34061742002314
35,-1.70084853988878
35,-1.48862038876696
35,-1.31208666757115
35,-1.33522989223484
35,-1.36744993726302
35,-1.36704222725812
35,-1.27407514423331
35,-1.49013834864563
35,-1.54562962410429
35,-1.54711276594959
35,-1.29563681051003
36,-1.46733056544064
36,-1.34304358059223
36,-1.33188062505876
36,-1.60234867939462
36,-1.2861657182331
36,-1.54464478917537
36,-1.34867032720377
36,-1.27669085141082
36,-1.3190998565276
36,-1.30355697784348
36,-1.35870939211085
36,-1.28886979547617
36,-1.37880253033368
36,-1.28961588714623
36,-1.315995991256
36,-1.56404353273053
36,-1.33454677314417
36,-1.29997404047553
36,-1.40484356740685
36,-1.33789042080745
36,-1.59325493219831
36,-1.40510190013105
36,-1.41027718953616
36,-1.51803693399265
36,-1.33431220815215
36,-1.46191371005986
36,-1.3951560372375
36,-1.39664819278699
36,-1.35310043013774
36,-1.31802511076441
36,-1.26239058484693
36,-1.42160334375861
36,-1.28777383525366
36,-1.30465949897513
36,-1.45099425407505
36,-1.86994914764307
36,-1.31255299695864
36,-1.44367895786409
36,-1.77066347176772
36,-1.30827867096168
36,-1.43601971477655
36,-1.27243443384234
36,-1.38519159589858
36,-1.42967980883874
36,-1.32508978170185
36,-1.28114374100492
36,-1.5058081756519
36,-1.41667655025868
36,-1.29909897176448
37,-1.35281859144467
37,-1.30031769616413
37,-1.46059039819188
37,-1.29021502072619
37,-1.42646943020349
37,-1.3284015881212
37,-1.33111892720082
37,-2.79183083894752
37,-1.45923428551532
37,-1.58838626151712
37,-1.36920591049106
37,-1.41632705158879
37,-1.29951286951503
37,-1.31360655671779
37,-1.43026691730118
37,-1.49956448764864
37,-1.35187464899472
37,-1.54892569887072
37,-1.57523653831871
37,-1.30519920113256
37,-1.40783527729825
37,-1.4473412796685
37,-1.33665264174172
37,-1.2895012926893
37,-1.29615638839301
37,-1.30231977393366
37,-1.37388222265453
37,-1.53909330007241
37,-1.33219744642816
37,-1.36342062059623
37,-1.55764392594071
37,-1.33323600016806
37,-1.35097151007492
37,-1.31260260897067
37,-1.56442615305089
37,-1.46033937741925
37,-1.46827085348322
37,-1.32605728922977
37,-1.40595250984907
37,-1.33472518412363
37,-1.62180538117071
37,-1.33127193541106
37,-1.4321610582364
37,-1.3166104643534
37,-1.40502776577904
37,-1.28376662761855
37,-1.27852801490015
37,-1.37347219454608
38,-1.40537883451454
38,-1.35090111583728
38,-1.3724413455752
38,-1.29261082819253
38,-1.43085439923423
38,-1.39326250674143
38,-1.27098248680026
38,-1.29387097144399
38,-1.26924165209207
38,-1.61235027578084
38,-1.27417721154953
38,-1.48726965260269
38,-1.29552824371148
38,-1.50736293221539
38,-1.44846934871982
38,-1.36965076386747
38,-1.56626001091231
38,-1.29870052121997
38,-1.28288880428356
38,-1.34683576608977
38,-1.50107142376747
38,-1.44116604528006
38,-1.40675499035884
38,-1.32471133329406
38,-1.38807725467428
38,-1.48436969802635
38,-1.31213074404337
38,-1.34654668249055
38,-1.33195752357319
38,-1.33904087320464
38,-1.45380013343449
38,-1.65417089030546
38,-1.35339037671162
38,-1.77626428114923
38,-1.51700902034758
38,-1.3013703443561
38,-1.45949814635754
38,-1.33578541074616
38,-1.34577425182786
38,-1.65844629405937
38,-1.27555991505156
38,-1.3248998997197
38,-1.36071223850897
38,-1.29665516498309
38,-1.45331381130676
39,-1.30069457035299
39,-1.32137722564658
39,-1.30555592276658
39,-1.35875575927598
39,-1.37242015715119
39,-1.71071259388166
39,-1.34119678245151
39,-1.37963224990994
39,-1.46018846605579
39,-1.70540434107536
39,-1.31831371836857
39,-1.31832117290022
39,-1.30975765540299
39,-1.36092188390673
39,-1.28575238822168
39,-1.39914722170412
39,-1.35364850450164
39,-1.35255116916167
39,-1.97027420837179
39,-1.31041163744361
39,-1.88888695113332
39,-1.46561068318289
39,-1.36587726591975
39,-1.32487478353998
39,-1.28681064080258
39,-1.32223140738283
39,-1.34435140514527
39,-1.5183995716359
39,-1.38955924639988
39,-1.41975628205585
39,-1.28532797081867
39,-1.31223905281984
39,-1.28975852864153
39,-1.47180030553217
39,-1.4088182927755
39,-1.49284106323347
39,-1.34706063965146
39,-1.28317402144395
39,-1.46923556274019
39,-1.38529779821999
39,-1.72784884477996
39,-1.47906125164176
39,-1.26303762729154
39,-1.29898917566875
39,-1.32918731660939
39,-1.3295505464258
40,-1.3471319417426
40,-1.41521977811227
40,-1.33752435740838
40,-2.15970243554215
40,-1.30350943442881
40,-1.54040292144477
40,-1.46573836262489
40,-1.61730736432907
40,-2.25357280716883
40,-1.52441744840931
40,-1.44086776358564
40,-1.31851398513401
40,-1.52738692433731
40,-1.33202778582915
40,-1.37299363103214
40,-1.34701151556633
40,-1.44012539237102
40,-1.33774067715481
40,-1.38591933824103
40,-1.26685379473374
40,-1.42996713006272
40,-1.43570081399348
40,-1.38683561799529
40,-1.39592470568857
40,-1.55758501863472
40,-1.49567780993463
40,-1.26969785030059
40,-1.3244352763613
40,-1.32317780046843
40,-1.30501378680826
40,-1.5535223661537
40,-1.35809233687775
40,-1.37216725346613
40,-1.31433980821188
40,-1.31008545004115
40,-1.26337562236899
40,-1.33632267004294
40,-1.41167570114875
40,-1.36418587928672
40,-1.42310955318953
40,-1.35207519843109
40,-1.50729114278417
40,-1.32673798900079
40,-1.63132810283206
40,-1.34940760964708
40,-1.37534423032353
40,-1.3314831665383
40,-1.44605716012555
40,-1.331297086403
41,-1.34878238719651
41,-1.3150999326327
41,-1.35404428031678
41,-1.34942858945197
41,-1.40970940281989
41,-1.4416125668248
41,-1.5585468181341
41,-1.77700853096474
41,-1.33811052396502
41,-1.34093138710842
41,-1.56396102711328
41,-1.3867507265536
41,-1.49050431726484
41,-1.54868781700261
41,-1.33591087886231
41,-1.35617432595828
41,-1.4805668009407
41,-1.45257511183268
41,-1.51000180590438
41,-1.31424747106462
41,-1.271490044839
41,-1.37207569265844
41,-1.50410874420878
41,-1.29031590842692
41,-1.31269244730207
41,-1.27694378372754
41,-1.36395589210877
41,-1.2953841678075
41,-1.35197727904534
41,-1.31759808828217
41,-1.38848159625932
41,-1.36378636183134
41,-1.27060688918984
41,-1.30826392091211
41,-1.33429998192461
41,-1.34717537304296
41,-1.30442500313603
41,-1.41797987812695
41,-1.42959296888227
41,-1.41195890948538
41,-1.3461414278689
41,-1.32507920707186
41,-1.31924976724951
41,-1.37349667688373
41,-1.49257133137913
42,-1.46295275542842
42,-1.51244099766452
42,-1.35089277507408
42,-1.33472136496435
42,-1.37502109665602
42,-1.35908779091242
42,-1.5141604719265
42,-1.32403891042988
42,-1.27911825279983
42,-1.42022449634788
42,-1.3332403152019
42,-1.38755005658507
42,-1.54771198778006
42,-1.38878101119155
42,-1.70186807472539
42,-1.39472693319746
42,-1.62320822484075
42,-2.81969099173798
42,-1.32056801509141
42,-1.44316765419882
42,-1.34636351313782
42,-1.30914892706913
42,-1.4153330286862
42,-1.34637583380472
42,-1.62515491189163
42,-1.29175680149421
42,-1.30063539769925
42,-1.46564344011034
42,-1.4651709935924
42,-1.34297017866881
42,-1.35033273743385
42,-1.3580700628401
42,-1.3343516174906
42,-1.29527204268984
42,-1.37168141300621
42,-1.35208296547737
42,-1.58920166651152
42,-1.31986137863389
42,-1.40902433896608
42,-1.31408004937967
42,-1.29709291988389
42,-1.27078782037185
42,-1.39081149943309
42,-1.37766064069619
42,-1.38933796478289
42,-1.30672206256913
42,-1.43761864891485
42,-1.52031967915719
43,-1.30173541927323
43,-1.41040792421788
43,-1.26601334236893
43,-1.45504659117225
43,-1.28795873855864
43,-1.47607694418858
43,-1.53068787281466
43,-1.3040983427479
43,-1.3042451614533
43,-1.34733309678142
43,-1.52282544543333
43,-1.3018048858657
43,-1.26772142742586
43,-1.66487067000019
43,-1.41984920904875
43,-1.77274558840196
43,-1.29712834896453
43,-1.3139607621135
43,-1.28768642059071
43,-1.33111583877185
43,-1.55501113676172
43,-1.31672876383517
43,-1.29910721551374
43,-1.47080793576626
43,-1.28679291453409
43,-1.26405555010029
43,-1.32127349382811
43,-1.29251044775049
43,-1.39429325903872
43,-1.29856925900882
43,-1.37909553614492
43,-1.37321954314971
43,-1.34998116301949
43,-1.66616151882873
43,-1.39603294200872
43,-1.6092013615207
43,-1.34675835401386
43,-2.14486876919699
43,-1.26266837488603
43,-1.37716549987891
43,-1.37228768492871
43,-1.40349220660975
43,-1.30891882998386
43,-1.41475923066683
43,-1.47847494540159
43,-1.50116048839847
43,-1.3264880777082
43,-1.2730884646804
44,-1.35534851198655
44,-1.34024301860083
44,-1.48293840497393
44,-1.27467281195537
44,-1.30390532430248
44,-1.34609988003748
44,-1.38203710118499
44,-1.34795878139099
44,-1.35210696149641
44,-1.37663356884482
44,-1.29742416363337
44,-1.35782029892327
44,-1.31432111048797
44,-1.41183377431279
44,-1.33555627685631
44,-1.2901220204671
44,-1.36811040511623
44,-1.4350412251955
44,-1.31766123987107
44,-1.32196138856126
44,-1.2948995811783
44,-1.37887073171877
44,-1.29572075820523
44,-1.40744879363904
44,-1.45994858993951
44,-1.33777670523209
44,-1.3061698711787
44,-1.27730165738926
44,-1.64877192045026
44,-1.30206413742209
44,-1.30360655142679
44,-1.57996088815906
44,-1.35661906204813
44,-1.35051709093577
44,-1.31183832626269
44,-1.30480559489465
44,-1.34034418762025
44,-1.31440373267261
44,-1.4087953980633
44,-1.2748362332866
44,-1.33748420870149
44,-1.30256331621328
44,-1.34648649214209
44,-1.29150325984394
44,-1.32496038350216
44,-1.2964461600729
44,-1.34195911665806
45,-1.31663564449836
45,-1.33595728918678
45,-1.33015107581227
45,-1.5752435998849
45,-1.48710666401639
45,-2.11044652478732
45,-1.2728303779551
45,-1.29208205587288
45,-1.3626495314743
45,-1.33096881416635
45,-1.46803795673097
45,-1.281288284365
45,-1.33267450987213
45,-1.54675231731922
45,-1.3830128062799
45,-1.39578604689038
45,-1.31137524293839
45,-1.32626812867127
45,-1.43328946525192
45,-1.58423716253554
45,-1.3151115465466
45,-1.32200955136845
45,-1.29413942253288
45,-1.31023694363806
45,-1.28728996988404
45,-1.34914329099049
45,-1.48955379773439
45,-1.46405798109341
45,-1.43372127484815
45,-1.34837711628496
45,-1.37638192241805
45,-1.31034648874544
45,-1.31917571871266
45,-1.31784113595662
45,-1.2705236601855
45,-1.42495763387139
45,-1.29815287058939
45,-1.33073784333306
45,-1.27704744717971
45,-1.32822875491113
45,-1.3057199155947
45,-1.40082595403818
45,-1.52700148243555
45,-1.3022814149365
45,-1.33783169405536
45,-1.42986802525249
45,-1.364888190496
46,-1.3211127940334
46,-1.30606414135475
46,-1.37123607796289
46,-1.72213291332793
46,-1.51611725710895
46,-1.29549305639795
46,-1.29339318078894
46,-1.3863089975531
46,-1.37684450803593
46,-1.28266775970459
46,-1.33923166978579
46,-1.32081647166718
46,-1.40466175165653
46,-1.38267314725948
46,-1.31643081670303
46,-1.38085236376394
46,-1.30420859105458
46,-1.40055065622587
46,-1.38942404376056
46,-1.39795718444331
46,-1.3144108814688
46,-1.28130039097742
46,-1.41270750151313
46,-1.31154953903082
46,-1.75356502657021
46,-1.30292816548511
46,-1.40678415909773
46,-1.28283842009497
46,-1.44133287478378
46,-1.34384751630907
46,-1.3182205127012
46,-1.34999706729792
46,-1.44609861408968
46,-1.46641418138699
46,-1.28320834381072
46,-1.36630896886643
46,-1.40725376161588
46,-1.86296807452427
46,-1.58818459129911
46,-1.33158164999641
46,-1.34666560269132
46,-1.26473441552053
46,-1.37177758322503
46,-1.29919875262513
46,-1.4185914622851
46,-1.40236331194154
46,-1.42421882273542
47,-1.43498385266676
47,-1.31505408126669
47,-1.36951767041668
47,-1.3057556365701
47,-1.39135354481491
47,-1.43909950293766
47,-1.49109736239326
47,-1.44728265098216
47,-1.32382272705
47,-1.27630364430576
47,-1.34193876414382
47,-1.31720894355178
47,-1.28800077184271
47,-1.30695831217889
47,-1.41423129551453
47,-1.44553835553167
47,-1.28097172586673
47,-1.31035366600354
47,-1.28510773222287
47,-1.35456580790112
47,-1.36405602154084
47,-1.77534204792754
47,-1.33212874568498
47,-1.32790918570635
47,-1.48220903063806
47,-1.32653492748444
47,-1.37910921340559
47,-1.31037718869567
47,-1.42560516415078
47,-1.4931053658747
47,-1.35413128652233
47,-1.3492862040219
47,-1.42555959325227
47,-1.31784934534484
47,-1.31906051964041
47,-1.44379405732398
47,-1.34088772768743
47,-1.47998699664461
47,-1.41056074264319
47,-1.28385793967493
47,-1.31253981388961
47,-1.31598646792304
47,-1.28536318117187
47,-1.42798860959854
47,-1.36872887415916
47,-1.31938118110297
47,-1.38470012749539
47,-1.36725674241738
47,-1.70431173592358
48,-1.30923385244145
48,-1.26635996115109
48,-1.30884941507725
48,-1.37765710084503
48,-1.28103337782395
48,-1.40848991128067
48,-1.50156028178336
48,-1.3551591817954
48,-1.38611673631678
48,-1.41369320948116
48,-1.45969913371292
48,-1.38052693333994
48,-1.29550077022691
48,-1.26969598542607
48,-1.2894143970234
48,-1.46349883173485
48,-1.37471282316097
48,-1.31454246360073
48,-1.28014880549647
48,-1.28186294676833
48,-1.40460556357078
48,-1.35562410710688
48,-1.2897210907314
48,-1.4277520864149
48,-1.28454661699725
48,-1.29969363450242
48,-1.33347339171441
48,-1.55648558797548
48,-1.2887895353041
48,-1.29628679692561
48,-1.33026462017005
48,-1.28719217723745
48,-1.4544994226761
48,-1.47238493362904
48,-1.33999337737432
48,-1.38221445099844
48,-1.3357262526716
48,-1.30154882409276
48,-1.35645743396105
48,-1.29613065716758
48,-1.33839233792803
48,-1.3299323477818
48,-1.29883718288935
48,-1.39718924520026
48,-1.3945386822003
48,-1.34204802071798
49,-1.37581892008828
49,-1.70761432449893
49,-1.45303895033091
49,-1.31038975141763
49,-1.44799531034174
49,-1.37603634624402
49,-1.28446988861857
49,-1.30391105327609
49,-1.27428507716507
49,-1.44476782199703
49,-1.31368206776895
49,-1.28280591595734
49,-1.27116292560219
49,-1.28106912152029
49,-1.37291588048599
49,-1.4274032050456
49,-1.27073281363265
49,-1.34821295738138
